Date,GS.N,SlowK,SlowD,RSI,ADX,CCI,Aroon Down,Aroon Up,OBV,Chaikin A/D,SMA,EMA
2015-02-19,189.11,65.2133,75.9014,61.1416,33.9614,55.8299,14.2857,78.5714,-248719048.0000,651486016.5068,154.8259,155.0477
2015-02-20,191.51,69.1319,70.0519,62.6713,34.9442,74.6839,7.1429,100.0000,-246401935.0000,653671876.9186,155.5697,155.4442
2015-02-23,190.31,71.1706,68.5053,67.7093,35.8287,67.9883,0.0000,92.8571,-248091067.0000,654372809.2451,156.2951,156.1313
2015-02-24,192.22,83.7258,74.6761,64.8216,37.6295,133.1456,0.0000,100.0000,-245463778.0000,655452916.9451,156.9913,156.5858
2015-02-25,191.72,76.3231,77.0732,68.0617,39.2501,126.0974,0.0000,92.8571,-248239481.0000,656192174.5280,157.6758,157.1883
2015-02-26,192.2,83.4136,81.1542,66.0806,40.9450,134.2591,0.0000,85.7143,-245790219.0000,658105970.3418,158.2630,157.6137
2015-02-27,189.79,64.9993,74.9120,67.6818,42.1747,58.5468,0.0000,78.5714,-248362600.0000,655533589.3418,158.5583,158.0652
2015-02-03,191.79,49.5818,29.1764,40.7092,37.7278,47.7594,92.8571,0.0000,-257747755.0000,644177326.2445,147.3188,147.5419
2015-03-03,191.27,50.4016,60.1648,63.9714,44.6965,79.0290,0.0000,100.0000,-248190773.0000,656409283.2902,158.8286,158.5142
2015-04-03,189.67,,,,,,,,,,,
2015-05-03,190.08,,,,,,,,,,,
2015-06-03,186.91,54.7197,57.8639,70.8409,31.3299,105.2600,0.0000,100.0000,-227372229.0000,676561411.5969,173.3426,173.1290
2015-09-03,187.93,37.2208,53.0520,35.1975,56.3322,21.2450,42.8571,14.2857,-242613469.0000,660778487.7115,156.3311,158.0497
2015-10-03,182.71,,,,,,,,,,,
2015-11-03,184.18,62.5724,64.5761,59.6986,14.4545,90.1462,7.1429,78.5714,-243607336.0000,668087834.6544,157.5997,157.7779
2015-12-03,189.95,49.1695,67.1172,50.1876,15.9164,-118.2269,100.0000,0.0000,-242767246.0000,668227590.6840,161.2106,161.4715
2015-03-13,189.34,63.7256,36.6567,55.7133,29.0415,1.1508,78.5714,42.8571,-251033885.0000,655573865.5699,157.4060,156.9544
2015-03-16,191.9,89.4093,62.1816,59.0095,28.7489,107.4451,71.4286,35.7143,-248906226.0000,656732166.4154,157.4094,157.3507
2015-03-17,190.57,88.2202,80.4517,61.5378,27.5063,72.7355,64.2857,28.5714,-250786689.0000,657579916.1285,157.4320,157.8166
2015-03-18,192.32,87.8578,88.4958,56.1579,27.4232,107.6385,57.1429,100.0000,-247996562.0000,659323745.5035,157.3750,157.9999
2015-03-19,189.97,74.9946,83.6909,62.0798,27.2428,61.9211,50.0000,92.8571,-250093562.0000,658609037.6384,157.5115,158.4680
2015-03-20,193.13,76.6135,79.8220,56.8166,28.2235,100.8942,42.8571,100.0000,-246619780.0000,660720280.9544,157.7535,158.6546
2015-03-23,191.96,65.9876,72.5319,64.1473,29.2672,91.2875,35.7143,100.0000,-248210104.0000,659129956.9544,158.2534,159.2336
2015-03-24,191.28,61.6756,68.0922,58.8727,29.3173,55.1527,28.5714,92.8571,-250000422.0000,657657917.7100,158.7852,159.5048
2015-03-25,187.35,33.4745,53.7126,55.5887,26.6970,-95.8214,21.4286,85.7143,-252541781.0000,655116558.7100,159.4366,159.5958
2015-03-26,187.24,22.1646,39.1049,41.8389,25.7618,-158.3174,14.2857,78.5714,-254918822.0000,656317165.8591,159.4852,158.9760
2015-03-27,188.06,18.9960,24.8784,44.0963,24.5154,-111.5984,7.1429,71.4286,-253384783.0000,657268131.2121,159.3445,158.5709
2015-03-30,191.02,45.6983,28.9530,50.6131,23.1041,21.2479,0.0000,64.2857,-250981010.0000,657995251.1587,159.2775,158.5515
2015-03-31,187.97,51.7688,38.8211,53.8225,21.0108,-49.4018,0.0000,57.1429,-253126476.0000,655849785.1587,159.2248,158.7032
2015-01-04,192.23,,,,,,,,,,,
2015-02-04,191.55,74.9557,50.6052,47.7698,35.1609,49.3408,85.7143,42.8571,-260727996.0000,641880626.7582,147.6669,147.8415
2015-03-04,,47.0667,54.1872,62.1723,43.6070,-41.6208,0.0000,92.8571,-249822386.0000,656001380.0402,158.9458,158.6741
2015-06-04,192.05,53.9002,52.7732,71.1208,31.8511,98.2838,0.0000,92.8571,-223909744.0000,677330852.7080,173.6003,173.3566
2015-07-04,192.39,,,,,,,,,,,
2015-08-04,192.56,37.6421,37.6513,37.2855,22.2025,-48.8285,92.8571,42.8571,-221995793.0000,671625199.9087,174.7384,174.2267
2015-09-04,194.89,30.6800,39.9353,31.3053,56.3416,-74.4667,35.7143,7.1429,-246909057.0000,659383786.1197,155.4265,157.2453
2015-10-04,195.64,,,,,,,,,,,
2015-04-13,195.58,86.2699,88.1059,64.5099,18.1698,131.4925,21.4286,100.0000,-244075307.0000,660153920.9320,160.5931,161.1392
2015-04-14,197.72,83.2752,87.0524,68.2399,20.0483,137.0337,14.2857,100.0000,-240807892.0000,661611329.0615,161.2412,161.8313
2015-04-15,201.1,80.7736,83.4396,70.7692,23.2344,168.8890,7.1429,100.0000,-235741797.0000,664459007.7247,161.9002,162.5848
2015-04-16,200.21,82.2579,82.1022,77.9058,26.3428,135.7535,0.0000,100.0000,-241718705.0000,662810699.7630,163.1362,163.8849
2015-04-17,197.35,63.6224,75.5513,60.2227,26.2297,36.2607,0.0000,92.8571,-246296563.0000,664219271.4553,163.6478,164.2087
2015-04-20,198.1,45.1631,63.6811,62.6093,26.7627,60.6423,14.2857,85.7143,-243679921.0000,662163338.4553,164.3922,164.6609
2015-04-21,196.84,27.4225,45.4026,62.2718,26.1162,23.8161,7.1429,78.5714,-245548192.0000,660627773.2499,164.9323,165.0157
2015-04-22,198.32,29.1320,33.9059,58.5541,25.5258,24.0193,0.0000,71.4286,-243610071.0000,661309139.2363,165.3401,165.1446
2015-04-23,199.31,43.0275,33.1940,59.1926,25.7517,58.4157,7.1429,64.2857,-241566125.0000,661683980.5442,165.7839,165.2881
2015-04-24,197.99,49.6083,40.5893,61.4117,25.8048,-4.9907,0.0000,57.1429,-243011793.0000,661184567.9624,166.1482,165.5334
2015-04-27,196.52,38.4950,43.7103,60.3695,24.7677,-69.6477,7.1429,50.0000,-244770505.0000,659605316.3706,166.4362,165.6975
2015-04-28,197.49,30.2014,39.4349,50.2605,22.4596,-118.2556,0.0000,42.8571,-242861156.0000,661373055.8156,166.3709,165.4421
2015-04-29,198.56,40.8961,36.5309,48.8061,21.5772,-14.6448,0.0000,35.7143,-240380682.0000,662487810.0132,166.1683,165.1707
2015-04-30,196.42,52.2682,41.1219,57.5038,20.7118,-63.6121,0.0000,28.5714,-243113439.0000,661036621.8132,165.8082,165.3460
2015-01-05,197.53,17.0307,30.1935,49.7423,18.5915,-235.0371,14.2857,71.4286,-238190815.0000,646734958.4230,162.8046,162.1490
2015-04-05,199.3,,,,,,,,,,,
2015-05-05,197.29,62.6564,60.0433,56.9814,19.0116,25.7157,64.2857,7.1429,-241789763.0000,659914795.1961,165.7362,165.6767
2015-06-05,196.25,68.8021,59.1407,79.5672,33.3215,171.1444,0.0000,100.0000,-220684688.0000,677720903.7287,174.1661,174.0162
2015-07-05,197.39,,,,,,,,,,,
2015-08-05,200.5,45.6373,40.5844,44.9825,21.8045,-25.4818,85.7143,35.7143,-220462440.0000,670920395.5473,174.3302,174.1539
2015-11-05,201.73,78.4193,72.0590,65.6655,16.2522,109.2509,21.4286,100.0000,-239246992.0000,667941968.1245,159.0402,159.0766
2015-12-05,200.53,,,,,,,,,,,
2015-05-13,201.43,90.6886,86.5225,62.8952,14.7954,97.1391,64.2857,85.7143,-237372223.0000,666156505.2591,166.4505,166.6403
2015-05-14,202.62,89.8100,89.9315,68.9424,14.6090,119.0536,57.1429,100.0000,-235415175.0000,667411715.3556,166.7796,167.1468
2015-05-15,202.97,95.7710,92.0898,69.5936,14.5068,106.0184,50.0000,100.0000,-233672619.0000,669154271.3556,167.1229,167.5946
2015-05-18,204.66,95.7603,93.7804,69.9123,15.8876,128.6819,42.8571,100.0000,-231508846.0000,670432090.0564,167.4905,167.9762
2015-05-19,205.4,93.3626,94.9647,76.3549,17.7064,135.4884,35.7143,100.0000,-229138775.0000,670503910.3897,168.0499,168.6448
2015-05-20,205.08,85.5359,91.5530,76.7798,18.8897,104.9389,28.5714,92.8571,-230969996.0000,670554496.6052,168.6712,169.2191
2015-05-21,204.95,78.4717,85.7901,72.2133,19.9547,80.7199,21.4286,85.7143,-233194773.0000,671661511.2477,169.3696,169.6023
2015-05-22,207.8,79.9429,81.3169,72.4053,22.6153,123.7018,14.2857,100.0000,-230154416.0000,673931309.4488,169.8351,169.9249
2015-05-25,,,,,,,,,,,,
2015-05-26,206.38,72.5222,76.9789,79.7971,25.0099,85.8753,7.1429,92.8571,-233486801.0000,674248679.4488,170.4406,170.6243
2015-05-27,209.06,78.2871,76.9174,74.8873,28.0969,136.8147,0.0000,100.0000,-230475444.0000,676279962.2546,170.9773,171.1006
2015-05-28,208.48,77.6851,76.1648,79.0646,30.8751,131.9842,0.0000,92.8571,-227390514.0000,678846812.4073,171.6689,171.7703
2015-05-29,206.19,74.1395,76.7039,79.3765,31.1568,59.6754,14.2857,85.7143,-229646038.0000,677561589.2978,172.2173,172.3411
2015-01-06,207.81,17.9541,21.6133,37.2202,21.2325,-226.6075,7.1429,64.2857,-241621481.0000,644174835.7091,162.4740,161.2468
2015-02-06,206.43,86.2151,83.2073,55.6147,30.1739,134.7602,71.4286,100.0000,-255042813.0000,643637467.7523,147.7713,148.8819
2015-03-06,208.29,17.0873,31.8553,48.8546,38.7231,-169.3183,28.5714,78.5714,-252595947.0000,652757913.8630,159.1845,158.4629
2015-04-06,208.87,89.5269,79.1347,52.2353,17.8007,47.1461,57.1429,35.7143,-249394294.0000,660503213.2641,159.0531,158.9160
2015-05-06,210.45,54.8581,60.0438,54.0471,18.4570,-132.1717,100.0000,0.0000,-244223047.0000,659861666.7244,165.7228,165.6610
2015-08-06,209.79,49.1622,44.1472,42.1809,21.8616,-55.4171,78.5714,28.5714,-221946639.0000,670413294.2223,173.6868,173.9508
2015-09-06,209.02,,,,,,,,,,,
2015-10-06,213.13,91.9052,79.7688,50.1124,29.9804,97.6647,64.2857,7.1429,-255791798.0000,665564845.0056,148.9971,149.8426
2015-11-06,213.94,84.8829,79.4958,70.9701,19.4359,232.7197,14.2857,100.0000,-234978577.0000,671493002.4522,159.9539,160.1911
2015-12-06,213.06,,,,,,,,,,,
2015-06-15,211.76,75.8769,80.1726,62.4655,33.7494,42.6279,0.0000,85.7143,-224352755.0000,679852258.3860,176.4873,176.6183
2015-06-16,213.56,72.4091,78.7778,65.4122,33.0368,72.5844,0.0000,78.5714,-222398570.0000,681790425.4761,176.9073,176.8606
2015-06-17,212.93,66.5671,71.6177,70.1339,32.9360,82.1639,7.1429,71.4286,-224176967.0000,680673971.9940,177.4172,177.3245
2015-06-18,214.6,77.1920,72.0561,69.2883,32.2241,91.7573,0.0000,100.0000,-222009779.0000,682248795.2740,177.9085,177.6827
2015-06-19,213.19,70.7303,71.4964,71.1387,31.5834,73.9834,7.1429,92.8571,-226173175.0000,678085399.2740,178.1958,178.0781
2015-06-22,216.51,82.1847,76.7023,73.6168,32.1776,165.2366,0.0000,100.0000,-224167256.0000,679426372.7492,178.5243,178.5451
2015-06-23,218.4,83.3120,78.7423,77.8063,33.7095,211.9905,0.0000,100.0000,-221431671.0000,681211566.7163,179.1055,179.2113
2015-06-24,214.43,75.0146,80.1704,72.8319,31.9891,45.8558,0.0000,92.8571,-225376698.0000,679011915.2981,179.6498,179.6464
2015-06-25,212.82,45.1934,67.8400,65.9952,29.4196,-19.8512,14.2857,85.7143,-227811132.0000,677062897.1410,179.8161,179.8421
2015-06-26,213.17,17.2939,45.8340,57.2886,27.1069,-35.3628,7.1429,78.5714,-225048531.0000,675963221.0148,179.8279,179.7685
2015-06-29,207.65,5.3609,22.6161,42.9638,27.0058,-225.9710,0.0000,71.4286,-228341252.0000,672670500.0148,179.7649,179.1768
2015-06-30,208.79,7.6735,10.1094,42.1231,26.9147,-154.2611,92.8571,64.2857,-224173921.0000,670523693.1360,179.6003,178.6545
2015-01-07,209.94,13.2306,16.0718,34.2978,23.6095,-122.1321,0.0000,57.1429,-239724737.0000,644858347.0604,161.8839,160.2885
2015-02-07,209.2,,,,,,,,,,,
2015-03-07,,,,,,,,,,,,
2015-06-07,208.04,,,,,,,,,,,
2015-07-07,208.21,34.9235,27.3634,39.9386,26.2760,-98.2814,100.0000,35.7143,-222680763.0000,672696115.4081,177.9237,176.8190
2015-08-07,204.06,41.3180,45.3725,40.1138,23.0824,-135.6773,100.0000,21.4286,-223637752.0000,669599074.9282,173.1702,173.6776
2015-09-07,204.81,,,,,,,,,,,
2015-10-07,207.19,92.5755,88.9111,53.5752,27.7643,120.1617,57.1429,0.0000,-253197130.0000,665668631.7256,149.1649,150.4599
2015-07-13,210.12,62.7158,41.4533,48.9101,26.3218,73.3545,71.4286,7.1429,-218727466.0000,671100357.3718,175.2945,175.6125
2015-07-14,212.16,86.6186,60.8978,51.1036,24.6970,119.6904,64.2857,0.0000,-216637320.0000,672370838.2738,175.2836,175.7566
2015-07-15,212.96,94.5389,81.2911,62.2545,23.7674,124.8365,57.1429,0.0000,-214100663.0000,673398271.4294,175.5902,176.4136
2015-07-16,211.18,83.0343,88.0639,53.9312,21.4677,83.2149,50.0000,0.0000,-218505881.0000,672392931.2219,175.5700,176.6228
2015-07-17,212.46,75.0415,84.2049,51.6815,19.3980,73.4592,42.8571,0.0000,-215656920.0000,674599340.4873,175.6389,176.6977
2015-07-20,212.39,65.3020,74.4593,57.6619,18.2857,78.7860,35.7143,85.7143,-217832277.0000,674264070.4120,176.1404,177.0523
2015-07-21,211.5,59.4400,66.5945,54.9089,16.8860,48.5270,28.5714,78.5714,-219817518.0000,673734284.6906,176.4764,177.2355
2015-07-22,213.25,63.4855,62.7425,54.1699,16.3531,76.1097,21.4286,71.4286,-217519104.0000,674935993.5332,176.9384,177.3578
2015-07-23,211.05,50.9937,57.9731,60.3036,14.8973,43.6814,14.2857,100.0000,-219711765.0000,673135880.5383,177.4869,177.7420
2015-07-24,207.35,37.8632,50.7808,51.2486,15.8777,-206.3906,7.1429,92.8571,-222165595.0000,671167423.5054,177.8002,177.7189
2015-07-27,205.02,15.2452,34.7007,35.2718,18.3079,-239.4788,0.0000,85.7143,-225076072.0000,672038079.0182,177.4650,176.7835
2015-07-28,206.24,14.7268,22.6117,41.0257,19.3374,-123.5303,92.8571,78.5714,-223058000.0000,672585617.9329,177.2240,176.2764
2015-07-29,206.84,22.8023,17.5914,39.7031,19.4784,-75.2795,85.7143,71.4286,-221070707.0000,672488676.8110,176.6385,175.7744
2015-07-30,207.2,33.7555,23.7615,38.4000,19.9144,-66.8436,78.5714,64.2857,-219727769.0000,673652397.1063,176.1883,175.2812
2015-07-31,205.07,36.8377,31.1318,43.6167,20.4224,-70.2248,71.4286,57.1429,-221371798.0000,672225866.1063,175.9060,175.0869
2015-03-08,204.69,,,,,,,,,,,
2015-04-08,205.17,83.5932,85.6218,59.1217,16.0029,102.3065,42.8571,21.4286,-245619049.0000,657980497.1303,159.0824,159.7539
2015-05-08,205.7,58.8760,51.9073,58.5145,17.5680,192.4674,85.7143,100.0000,-239235768.0000,661814608.3439,165.5721,165.6576
2015-06-08,205.09,71.1740,64.6255,80.4877,34.6448,134.1121,0.0000,92.8571,-222865346.0000,676199124.4826,174.7647,174.6246
2015-07-08,203.44,30.5859,30.6075,35.5695,27.7761,-131.8645,92.8571,28.5714,-224865877.0000,671020478.8083,177.0316,176.1771
2015-10-08,205.97,86.9464,90.4757,52.0205,26.0718,75.5625,50.0000,7.1429,-256450524.0000,665572943.6667,149.4616,150.8700
2015-11-08,201.7,,,,,,,,,,,
2015-12-08,201.13,25.0271,28.0751,39.0851,19.2981,-196.6578,100.0000,71.4286,-245413369.0000,667683901.2269,159.8050,159.7345
2015-08-13,200.74,33.6398,36.5895,30.8743,33.2727,-115.0682,92.8571,0.0000,-230694689.0000,671679723.7861,171.7859,171.3817
2015-08-14,202.02,46.9224,40.9004,31.4392,35.1612,-60.6872,85.7143,14.2857,-227127543.0000,673157822.9573,171.2340,170.8930
2015-08-17,202.57,59.1381,46.5668,32.4431,37.1843,-50.2157,78.5714,7.1429,-225526873.0000,674457068.0872,170.8359,170.5207
2015-08-18,201.18,68.8714,58.3106,38.6030,38.7187,-38.2234,71.4286,0.0000,-227192277.0000,672791664.0872,170.5931,170.3856
2015-08-19,200.95,65.9556,64.6551,32.3940,40.8036,-61.1415,64.2857,28.5714,-229913587.0000,672799202.3420,170.0119,169.9543
2015-08-20,196.75,38.7531,57.8600,28.5332,43.3342,-181.0066,57.1429,21.4286,-233053592.0000,669659197.3420,169.3760,169.3586
2015-08-21,187.74,15.5793,40.0960,20.4205,46.9952,-256.1439,100.0000,14.2857,-238459310.0000,664499893.8378,168.3983,168.1427
2015-08-24,179.46,8.2576,20.8633,10.1762,51.1599,-234.4720,100.0000,7.1429,-245642464.0000,664465896.4896,166.2034,164.8265
2015-08-25,178.22,14.9134,12.9168,29.4099,54.6532,-133.6364,92.8571,0.0000,-252845435.0000,658026650.0654,164.7242,163.2480
2015-08-26,184.4,29.6878,17.6196,26.9504,57.7971,-87.2633,85.7143,0.0000,-247308154.0000,662332183.7462,163.3079,161.5212
2015-08-27,189.21,47.1219,30.5744,34.4133,57.7629,-35.4492,78.5714,0.0000,-243509682.0000,665016306.9998,162.1160,160.6413
2015-08-28,187.75,71.0592,49.2896,38.6831,57.7321,-26.1025,71.4286,0.0000,-245922735.0000,665379662.4708,161.0947,160.2485
2015-08-31,188.6,85.0931,67.7581,38.3322,56.8746,-6.7818,64.2857,0.0000,-243065671.0000,665165615.3308,160.0355,159.8856
2015-01-09,182.12,37.8419,26.3963,46.4074,24.2810,-61.4529,78.5714,42.8571,-239714094.0000,643848807.2604,160.8721,159.7243
2015-02-09,184.51,84.6437,86.4367,54.6077,28.2946,96.9996,64.2857,92.8571,-257464566.0000,644094909.9857,148.0192,149.3886
2015-03-09,185.06,18.3705,22.2899,47.6979,35.1995,-158.3092,21.4286,71.4286,-250362288.0000,653260990.2143,158.9462,158.1679
2015-04-09,180.38,86.4358,84.5914,58.4795,16.1308,124.4995,35.7143,100.0000,-243643387.0000,659661284.2050,159.2315,160.0706
2015-07-09,,28.2850,31.2648,39.2195,28.3467,-100.2463,85.7143,21.4286,-222609653.0000,669301105.5350,176.2697,175.7787
2015-08-09,185.88,,,,,,,,,,,
2015-09-09,185.68,46.7277,40.4345,49.3030,50.5020,71.0191,21.4286,0.0000,-248605843.0000,657313337.0287,156.3004,157.3727
2015-10-09,185.91,64.0239,81.1819,51.4321,25.1393,51.4725,42.8571,0.0000,-259785388.0000,663840122.1765,149.6099,151.1717
2015-11-09,185.27,82.5518,81.9513,74.7748,22.4222,148.6893,7.1429,100.0000,-237582691.0000,669529005.8600,160.9603,161.5690
2015-09-14,183.94,36.6478,49.6535,42.6173,41.9444,-30.1154,0.0000,78.5714,-250846138.0000,656592358.3510,156.3143,156.9145
2015-09-15,187.45,35.1118,41.0607,41.0158,38.7112,80.7190,0.0000,71.4286,-247753307.0000,658764607.8001,156.0639,156.7027
2015-09-16,188.64,48.5621,40.1072,49.2358,35.2047,127.2851,0.0000,64.2857,-245036131.0000,660158288.4791,156.3404,157.0167
2015-09-17,186.45,60.4804,48.0514,50.4188,31.9064,85.9394,42.8571,57.1429,-248748779.0000,657176796.5403,156.6422,157.3488
2015-09-18,180.94,45.4070,51.4832,39.4692,30.6664,-127.0896,35.7143,50.0000,-255278668.0000,652446664.9325,156.4904,156.8159
2015-09-21,183.35,25.0550,43.6475,39.7461,29.0398,-93.9537,28.5714,42.8571,-252331690.0000,653088257.9289,156.5781,156.3952
2015-09-22,179.72,15.1503,28.5374,35.4081,28.8201,-158.8972,100.0000,35.7143,-256498213.0000,653687456.8887,156.3235,155.6816
2015-09-23,179.41,18.1691,19.4581,33.5830,28.7048,-128.1782,100.0000,28.5714,-259230836.0000,654672993.0527,155.5026,154.9323
2015-09-24,176.91,16.1186,16.4793,30.1460,29.4942,-139.3755,100.0000,21.4286,-263138977.0000,655942590.7296,154.8460,153.9897
2015-09-25,179.83,28.9942,21.0940,35.4072,28.4559,-59.0079,92.8571,14.2857,-260112676.0000,656342677.9804,154.3208,153.4545
2015-09-28,173.02,25.7546,23.6225,34.0384,29.1156,-123.1239,100.0000,7.1429,-263921341.0000,652894201.9647,153.7190,152.9033
2015-09-29,171.86,29.1854,27.9781,25.8583,30.8495,-152.8942,100.0000,0.0000,-268340461.0000,655122777.1110,152.7269,151.6170
2015-09-30,173.76,27.1167,27.3522,31.1541,31.5032,-88.6247,92.8571,35.7143,-265426918.0000,655402157.9466,151.5991,150.8052
2015-01-10,176.02,,,,,,,,,,,
2015-02-10,177.01,86.3300,85.7296,58.4612,27.5880,108.0526,57.1429,100.0000,-254908232.0000,646150411.2020,148.5293,150.0552
2015-05-10,180.7,,,,,,,,,,,
2015-06-10,180.32,68.3662,67.1372,69.2356,34.1795,164.1336,0.0000,100.0000,-222466876.0000,678502409.0740,175.3189,175.1676
2015-07-10,182.23,33.3590,30.7433,41.8226,28.4155,-41.8991,78.5714,14.2857,-220769136.0000,669526057.6128,175.6456,175.5428
2015-08-10,181.07,44.3031,44.9278,38.0143,24.1812,-4.8242,92.8571,14.2857,-221997415.0000,670356719.3721,173.0980,173.3458
2015-09-10,179.19,60.8902,50.5046,42.2290,47.0437,17.4936,14.2857,0.0000,-245563961.0000,656545386.4910,156.5567,157.1803
2015-12-10,180.23,12.5419,15.2800,34.9052,24.3216,-112.5615,92.8571,57.1429,-247111856.0000,665138417.6980,158.7296,157.6632
2015-10-13,180.97,36.1606,48.8925,47.3061,22.4542,61.0305,28.5714,71.4286,-253806737.0000,663628105.8014,150.3601,151.3876
2015-10-14,179.51,37.3441,39.9993,50.9939,20.9708,29.3196,21.4286,64.2857,-257058226.0000,661159088.9510,150.8785,151.5600
2015-10-15,184.96,55.9745,43.1598,40.2115,19.9512,106.4000,14.2857,100.0000,-251338138.0000,665974498.3684,151.0749,151.0880
2015-10-16,185.18,68.3209,53.8798,59.9483,19.4452,225.5057,7.1429,100.0000,-248360799.0000,666053368.2757,152.1689,151.9877
2015-10-19,185.74,90.0791,71.4582,55.9378,18.6841,148.1180,0.0000,92.8571,-245695075.0000,667509569.7444,152.6115,152.4724
2015-10-20,185.51,89.2256,82.5418,59.1244,17.9991,110.7277,14.2857,85.7143,-248431316.0000,669029703.6333,153.0329,153.1326
2015-10-21,179.7,72.4518,83.9188,60.9837,17.5811,-14.3440,7.1429,78.5714,-252140402.0000,665487443.0905,153.4055,153.8291
2015-10-22,183.56,60.7302,74.1359,47.0263,17.2049,11.2978,0.0000,71.4286,-249531225.0000,667272669.4589,153.3254,153.4810
2015-10-23,185.5,59.4235,64.2018,56.1947,15.5114,91.3072,57.1429,64.2857,-246595507.0000,667592099.9149,153.6794,153.9517
2015-10-26,187.01,76.7915,65.6484,59.2764,14.9263,120.1918,50.0000,100.0000,-244021780.0000,666473088.1758,154.2104,154.6341
2015-10-27,186.31,84.6318,73.6156,56.7607,13.7740,63.5165,42.8571,92.8571,-245954070.0000,667542896.8024,154.7524,155.0239
2015-10-28,191.32,88.9552,83.4595,58.0379,14.3829,183.1654,35.7143,100.0000,-242722261.0000,670579945.1847,155.2564,155.4516
2015-10-29,189.89,83.6972,85.7614,64.9822,15.1325,155.3491,28.5714,100.0000,-245790357.0000,668818414.7816,156.4593,156.4590
2015-10-30,187.5,70.4353,81.0292,61.7028,14.4847,64.7656,21.4286,92.8571,-248582001.0000,666536123.3711,156.8504,157.0932
2015-02-11,189.68,87.5303,86.1680,60.0939,28.4057,129.7971,50.0000,100.0000,-250828600.0000,649237700.2831,149.0585,150.7098
2015-03-11,190.69,12.8344,13.3832,34.0764,33.7776,-133.8658,92.8571,57.1429,-251054478.0000,650133034.7019,157.9830,156.9069
2015-04-11,191.65,,,,,,,,,,,
2015-05-11,192.02,79.5829,60.1489,62.3473,17.6145,169.3788,78.5714,100.0000,-237269099.0000,663260197.1425,165.7002,166.0321
