Date,MSFT.O,SlowK,SlowD,RSI,ADX,CCI,Aroon Down,Aroon Up,OBV,Chaikin A/D,SMA,EMA
2014-09-17,46.52,44.2029,52.4084,59.7967,39.2250,19.7385,28.5714,78.5714,-1343527374.0000,-5469733547.4146,39.6404,39.6240
2014-09-18,46.68,60.1449,52.0496,63.9261,38.4501,39.0906,21.4286,71.4286,-1307994274.0000,-5463011069.0363,39.7992,39.6878
2014-09-19,47.52,68.4314,57.5931,66.4768,39.5731,218.4271,14.2857,100.0000,-1105471874.0000,-5281367266.9744,39.9450,39.7743
2014-09-22,47.06,73.8608,67.4791,71.4691,40.5838,134.4677,7.1429,92.8571,-1144127774.0000,-5304560806.9744,40.0549,39.9216
2014-09-23,46.56,61.0553,67.7825,62.0413,38.7338,-25.0141,0.0000,85.7143,-1177558074.0000,-5326192177.5626,40.0875,39.9719
2014-09-24,47.08,48.9099,61.2753,57.8929,37.4555,27.5805,0.0000,78.5714,-1151077715.0000,-5301775223.1600,40.0711,39.9787
2014-09-25,46.04,28.4796,46.1483,61.1710,34.8414,-98.0363,0.0000,71.4286,-1183854758.0000,-5333933831.3865,40.0832,40.0233
2014-09-26,46.41,33.6451,37.0116,46.0378,31.3635,-109.6563,100.0000,64.2857,-1156775994.0000,-5320079580.0376,39.9991,39.9115
2014-09-29,46.44,30.3811,30.8353,46.8073,28.2333,-106.2968,100.0000,57.1429,-1130685014.0000,-5301815894.0376,39.9510,39.8279
2014-09-30,46.36,44.9794,36.3352,52.6586,25.4161,-78.4914,92.8571,50.0000,-1163718100.0000,-5285260388.5729,39.9493,39.8204
2014-01-10,45.9,19.9953,14.3429,31.9469,30.0194,-72.6769,92.8571,35.7143,-2119977274.0000,-6109343241.8107,30.9091,30.6870
2014-02-10,45.76,44.4362,26.3702,50.7169,15.8365,19.7351,14.2857,64.2857,-1927281074.0000,-6029566736.4224,30.7313,30.7074
2014-03-10,46.09,41.3566,59.2839,57.6564,23.4284,-15.8225,42.8571,71.4286,-1745109274.0000,-5982224978.6030,32.1308,32.1342
2014-06-10,46.09,79.2593,80.8616,59.5502,16.8583,54.8282,0.0000,85.7143,-1789430774.0000,-5864154747.8227,34.7061,34.7663
2014-07-10,45.53,41.1324,44.4716,45.5562,11.9145,-155.9685,100.0000,42.8571,-1705603274.0000,-5713320967.6295,35.6603,35.5830
2014-08-10,46.78,,,,,,,,,,,
2014-09-10,45.85,90.3594,89.8927,72.7652,40.7836,115.7436,64.2857,92.8571,-1286484374.0000,-5486535410.1662,38.9420,39.1386
2014-10-10,44.03,42.8425,46.5812,44.1976,20.8123,-250.0742,100.0000,0.0000,-1273571003.0000,-5380421868.4304,39.4680,39.4842
2014-10-13,43.65,13.4434,33.8416,30.2814,22.9127,-208.7786,100.0000,7.1429,-1310671210.0000,-5406426686.4210,39.2826,39.1413
2014-10-14,43.73,4.8286,20.3715,30.9599,24.8029,-134.5120,92.8571,0.0000,-1272550652.0000,-5428741159.3966,39.0681,38.8686
2014-10-15,43.22,11.8648,10.0456,26.0574,28.2478,-144.1913,100.0000,0.0000,-1332771613.0000,-5384392389.6679,38.7875,38.5097
2014-10-16,42.74,15.6030,10.7655,23.7956,31.3482,-118.0645,92.8571,57.1429,-1381812602.0000,-5374127996.6214,38.5044,38.1427
2014-10-17,43.63,33.9818,20.4832,33.0062,31.3027,-61.8804,85.7143,50.0000,-1341129256.0000,-5355118747.6171,38.2659,37.9470
2014-10-20,44.08,54.9859,34.8569,32.1053,30.6689,-39.7439,78.5714,42.8571,-1306598369.0000,-5323703429.3689,38.0033,37.7651
2014-10-21,44.88,81.9110,56.9595,47.0246,27.9726,30.3339,71.4286,35.7143,-1270164545.0000,-5296087983.1524,37.8746,37.8190
2014-10-22,44.38,86.4424,74.4464,52.7090,25.3277,43.4890,64.2857,28.5714,-1303744362.0000,-5317348577.3477,37.8334,37.9630
2014-10-23,45.02,85.4925,84.6153,49.2244,23.5008,111.1345,57.1429,21.4286,-1258292493.0000,-5314119756.0526,37.6721,38.0215
2014-10-24,46.13,80.3185,84.0845,64.4230,24.3388,166.4017,50.0000,100.0000,-1197211454.0000,-5307727554.2968,37.7777,38.4141
2014-10-27,45.91,76.2116,80.6742,55.1307,25.0930,112.6907,42.8571,92.8571,-1227582762.0000,-5306948802.8096,37.9398,38.5606
2014-10-28,46.49,76.4384,77.6562,56.0735,26.3380,107.9120,35.7143,85.7143,-1198533012.0000,-5278694936.3712,38.1106,38.7039
2014-10-29,46.62,78.7757,77.1419,59.7108,27.7341,103.7474,28.5714,78.5714,-1168249390.0000,-5261870701.9268,38.4057,38.9116
2014-10-30,46.05,74.4800,76.5647,58.5954,27.2702,58.2600,21.4286,71.4286,-1198323263.0000,-5261323904.2359,38.7309,39.0629
2014-10-31,46.95,79.0599,77.4385,62.6054,27.8869,96.4831,14.2857,100.0000,-1162473607.0000,-5228400750.7665,39.0518,39.2833
2014-03-11,47.44,35.6087,45.4345,54.7370,23.1561,14.3910,35.7143,64.2857,-1719892874.0000,-5977775025.6618,32.1528,32.1228
2014-04-11,47.57,27.3656,29.7939,40.8538,29.2906,-112.8138,100.0000,50.0000,-1837496374.0000,-6058003485.9272,34.2683,33.9375
2014-05-11,47.86,,,,,,,,,,,
2014-06-11,48.7,61.4286,76.3910,57.5702,16.5261,20.0066,0.0000,78.5714,-1807470774.0000,-5870956715.0358,34.7735,34.7911
2014-07-11,48.68,60.0903,48.3741,52.4700,12.3111,40.9807,92.8571,35.7143,-1681520274.0000,-5689237967.6295,35.6407,35.5788
2014-10-11,48.89,,,,,,,,,,,
2014-11-11,48.87,86.8474,89.9574,71.7309,41.1183,93.0491,0.0000,92.8571,-1077400732.0000,-5131473751.2946,40.8392,40.9119
2014-12-11,48.78,18.9112,22.4987,41.5184,25.6286,-108.4719,100.0000,64.2857,-1287052232.0000,-5198809169.6226,41.4770,41.3189
2014-11-13,49.61,85.1320,84.4704,69.1774,44.3946,103.3228,0.0000,100.0000,-1073912422.0000,-5100398522.1499,41.2347,41.2000
2014-11-14,49.58,79.9064,82.1567,74.8675,46.5794,126.9219,0.0000,100.0000,-1102994079.0000,-5112608378.1422,41.4749,41.4687
2014-11-17,49.46,76.1881,80.4088,69.7880,47.4464,93.6209,0.0000,92.8571,-1133312727.0000,-5108583778.8502,41.6912,41.6370
2014-11-18,48.74,55.3005,70.4650,70.0105,47.6543,54.8035,7.1429,85.7143,-1157309184.0000,-5129508689.3542,41.8749,41.7798
2014-11-19,48.22,37.5054,56.3313,62.5558,44.9114,-69.9496,0.0000,78.5714,-1183486634.0000,-5137280367.7455,41.9753,41.8229
2014-11-20,48.7,31.8438,41.5499,53.6435,42.2422,-55.5764,0.0000,71.4286,-1161976047.0000,-5115769780.7455,42.0135,41.7545
2014-11-21,47.98,27.7647,32.3713,62.7552,40.6379,-95.8551,0.0000,64.2857,-1204860842.0000,-5134894081.2185,42.0488,41.8587
2014-11-24,47.59,25.8358,28.4814,51.4160,38.5276,-152.7511,0.0000,57.1429,-1240295087.0000,-5147092755.7267,42.0184,41.7822
2014-11-25,47.47,12.5573,22.0526,48.3086,36.6282,-122.2702,0.0000,50.0000,-1268303080.0000,-5172946287.7267,41.9423,41.6679
2014-11-26,47.75,13.9030,17.4320,46.6934,34.2255,-93.7159,100.0000,42.8571,-1241138203.0000,-5164146397.9943,41.8764,41.5476
2014-11-27,,,,,,,,,,,,
2014-11-28,47.81,20.4388,15.6330,51.5626,32.6933,-57.8692,92.8571,35.7143,-1219603777.0000,-5170956430.1482,41.8287,41.5214
2014-01-12,48.62,,,,,,,,,,,
2014-02-12,48.46,87.2764,66.8535,57.7099,18.4024,119.2482,0.0000,50.0000,-1868087874.0000,-6007478524.7558,30.9103,30.8763
2014-03-12,48.08,48.0293,41.6649,52.9977,23.6110,61.6432,28.5714,57.1429,-1689398774.0000,-5962527975.6618,32.1714,32.1027
2014-04-12,48.84,,,,,,,,,,,
2014-05-12,48.42,77.5127,59.5724,48.7995,16.6075,17.0252,78.5714,28.5714,-1831378874.0000,-6019977900.7461,33.7653,33.6315
2014-08-12,47.695,84.2330,76.3064,45.9182,19.3356,72.1628,71.4286,0.0000,-1544996974.0000,-5693717450.5368,36.8431,36.8934
2014-09-12,47.59,87.5563,91.0403,72.5951,43.4511,74.5484,50.0000,100.0000,-1295512674.0000,-5478262536.3567,39.2852,39.4842
2014-10-12,46.9,,,,,,,,,,,
2014-11-12,47.17,81.4317,85.9413,67.3913,42.3930,69.9247,0.0000,85.7143,-1100122855.0000,-5124657114.3946,41.0211,41.0489
2014-12-12,46.95,15.5116,17.1205,39.0296,24.6332,-94.4041,100.0000,57.1429,-1321300603.0000,-5214964061.6037,41.3760,41.1507
2014-12-15,46.67,15.6077,16.6769,44.2300,24.0864,-90.6309,100.0000,50.0000,-1350548364.0000,-5237944445.2466,41.3173,41.0789
2014-12-16,45.16,8.8584,13.3259,34.1982,26.4434,-186.9497,100.0000,42.8571,-1398349756.0000,-5283375520.2879,41.0634,40.8161
2014-12-17,45.74,13.1620,12.5427,29.3603,28.8769,-146.9095,100.0000,35.7143,-1363378891.0000,-5262125281.7473,40.7707,40.4676
2014-12-18,47.52,41.1021,21.0408,44.9389,26.3602,8.1399,92.8571,28.5714,-1323273341.0000,-5222019731.7473,40.6144,40.4227
2014-12-19,47.66,69.4690,41.2444,52.8653,24.5279,80.7581,85.7143,21.4286,-1258722159.0000,-5218549238.0913,40.5117,40.5508
2014-12-22,47.98,91.4939,67.3550,53.9183,22.9185,112.9838,78.5714,14.2857,-1232156175.0000,-5210125877.3109,40.4702,40.6792
2014-12-23,48.45,90.9759,83.9796,58.0172,22.7550,148.3532,71.4286,7.1429,-1208499646.0000,-5211185124.8780,40.5790,40.8769
2014-12-24,48.14,86.6213,89.6970,59.8338,22.4703,101.8151,64.2857,0.0000,-1219942436.0000,-5220175888.4494,40.6705,41.0810
2014-12-25,,,,,,,,,,,,
2014-12-26,47.88,69.2566,82.2846,57.4797,21.4771,63.6984,57.1429,0.0000,-1233140253.0000,-5230689403.6867,40.7854,41.2118
2014-12-29,47.45,43.0273,66.3017,50.6451,19.5187,16.0228,50.0000,78.5714,-1247579771.0000,-5234576966.2252,40.8648,41.2075
2014-12-30,47.02,21.6932,44.6591,48.3079,18.7032,-13.7249,42.8571,71.4286,-1263964463.0000,-5243399492.6867,40.8855,41.1631
2014-12-31,46.45,7.1738,23.9648,42.3746,18.7722,-69.5947,35.7143,64.2857,-1285516913.0000,-5264951942.6867,40.9572,41.0153
2015-01-01,,,,,,,,,,,,
2015-02-01,46.76,,,,,,,,,,,
2015-05-01,46.325,78.2923,88.9386,85.7261,47.9068,62.4258,28.5714,92.8571,-1315672881.0000,-4933230230.3881,39.7380,40.2705
2015-06-01,45.65,54.0984,58.0910,51.3068,15.6072,-19.1126,7.1429,28.5714,-1530247626.0000,-5037003122.2283,41.3868,41.3531
2015-07-01,46.23,10.3588,8.8480,31.6704,18.0836,-100.4729,92.8571,0.0000,-1822351397.0000,-5249218516.0632,40.0031,39.7559
2015-08-01,47.59,,,,,,,,,,,
2015-09-01,47.19,67.6247,73.9580,37.6083,34.3358,-71.6990,57.1429,28.5714,-1914676128.0000,-5215083779.8672,38.3910,38.4042
2015-12-01,46.6,70.2799,57.1625,65.4239,36.9922,184.3736,21.4286,100.0000,-1267265982.0000,-4966277064.8835,47.8471,47.8665
2015-01-13,46.355,52.1149,63.7449,48.0646,16.5748,3.0294,71.4286,7.1429,-1357603647.0000,-5347070239.2269,40.4374,40.6117
2015-01-14,45.955,32.6707,51.9869,38.9923,16.1115,-109.1074,64.2857,0.0000,-1387323227.0000,-5344673498.9043,40.3096,40.4433
2015-01-15,45.48,17.7242,34.1699,42.1173,16.1456,-103.6210,100.0000,0.0000,-1420074006.0000,-5372697361.3476,40.2656,40.3463
2015-01-16,46.24,18.8266,23.0738,35.1211,16.6866,-70.5599,100.0000,0.0000,-1384378717.0000,-5339574705.7890,40.1490,40.1240
2015-01-19,,,,,,,,,,,,
2015-01-20,46.39,28.7922,21.7810,45.9700,16.0221,-26.2376,92.8571,71.4286,-1348216857.0000,-5320824111.7150,40.1430,40.0977
2015-01-21,45.92,44.7508,30.7899,43.0607,15.6487,-68.4506,85.7143,64.2857,-1387298000.0000,-5307797064.0483,40.1050,40.0195
2015-01-22,47.13,64.9823,46.1751,47.5671,15.4900,38.5863,78.5714,57.1429,-1351399965.0000,-5272239294.7829,40.1395,40.0247
2015-01-23,47.18,80.3206,63.3512,56.1546,15.8855,87.2786,71.4286,50.0000,-1325188371.0000,-5264686801.5964,40.1922,40.1828
2015-01-26,47.01,90.1303,78.4777,52.6359,14.6576,57.0963,64.2857,42.8571,-1367713901.0000,-5233948549.3750,40.1395,40.2556
2015-01-27,42.66,60.3822,76.9444,29.5167,18.2290,-292.0063,100.0000,35.7143,-1536877854.0000,-5231631234.9503,39.7535,39.6794
2015-01-28,41.19,30.3626,60.2917,28.7882,22.0231,-190.5417,100.0000,28.5714,-1621384932.0000,-5313027622.9626,39.3883,39.1749
2015-01-29,42.01,9.8226,33.5225,23.2846,25.6498,-124.3777,100.0000,21.4286,-1557799659.0000,-5259960214.6694,38.9539,38.4780
2015-01-30,40.4,6.5678,15.5843,28.4880,29.1644,-110.2512,100.0000,14.2857,-1635804603.0000,-5331623293.3035,38.5507,38.0052
2015-02-02,41.28,18.1918,11.5274,25.5111,32.3976,-82.3704,100.0000,7.1429,-1585452071.0000,-5289221161.0930,38.1431,37.4676
2015-03-02,41.6,50.1706,62.9296,51.4825,20.1319,21.2180,7.1429,71.4286,-1442999743.0000,-5122145783.7043,38.0788,37.9714
2015-04-02,41.84,16.1107,11.8454,32.5164,31.1665,-92.9662,100.0000,50.0000,-1592295878.0000,-5217938437.6539,36.2300,35.9264
2015-05-02,42.45,,,,,,,,,,,
2015-06-02,42.41,38.8398,51.7654,49.5619,14.2177,-63.4901,0.0000,21.4286,-1551745952.0000,-5040831591.2420,41.3221,41.3029
2015-09-02,42.36,58.7044,69.9817,37.6811,34.5697,-12.7019,50.0000,21.4286,-1877004610.0000,-5178416835.6806,37.9910,38.1879
2015-10-02,42.6,86.7390,60.0988,53.4971,14.0367,202.3576,0.0000,100.0000,-1748102512.0000,-5108847344.8761,38.6734,38.7453
2015-11-02,42.38,31.7579,54.1580,73.8377,53.1870,38.3323,7.1429,71.4286,-1423267241.0000,-5001337335.6002,45.3692,45.5485
2015-12-02,43.09,74.0505,63.8781,72.5988,38.8699,191.3223,14.2857,100.0000,-1314540861.0000,-4997793650.8835,48.0378,48.0852
2015-02-13,43.87,85.3832,79.6927,50.0422,27.6070,171.4824,35.7143,0.0000,-1456262373.0000,-5194437139.8895,36.5017,36.9492
2015-02-16,,,,,,,,,,,,
2015-02-17,43.58,93.3897,86.5758,57.1667,26.4180,164.2913,28.5714,100.0000,-1422566624.0000,-5195685130.5932,36.8205,37.1833
2015-02-18,43.53,85.8870,88.2200,53.9256,25.3478,114.5961,21.4286,92.8571,-1449678281.0000,-5198308839.3351,37.0200,37.3212
2015-02-19,43.5,76.5774,85.2847,49.7757,23.3877,72.8863,14.2857,85.7143,-1477281701.0000,-5173753791.9826,37.1536,37.3628
2015-02-20,43.855,79.0021,80.4888,52.7392,22.4773,85.5658,7.1429,78.5714,-1447560568.0000,-5146551399.0674,37.2917,37.4490
2015-02-23,44.15,85.3352,80.3049,54.4583,22.3525,99.5171,0.0000,100.0000,-1415041814.0000,-5118850238.2525,37.4067,37.5496
2015-02-24,44.09,89.0449,84.4607,58.4369,22.4842,100.4346,0.0000,100.0000,-1440313561.0000,-5121510422.1473,37.5987,37.7031
2015-02-25,43.99,84.9637,86.4479,56.0201,22.1553,77.0508,0.0000,92.8571,-1470073381.0000,-5112274615.9404,37.7302,37.7970
2015-02-26,44.055,78.0475,84.0187,56.4206,22.2213,86.2723,0.0000,85.7143,-1441116052.0000,-5113126302.0874,37.8729,37.8802
2015-02-27,43.85,60.5706,74.5273,57.9112,21.3523,40.1163,0.0000,78.5714,-1474923792.0000,-5123143410.2356,38.0269,37.9704
2015-02-03,43.88,29.8687,18.2095,33.8337,33.9374,-56.1011,92.8571,0.0000,-1533369623.0000,-5275979860.7540,37.7399,37.1910
2015-03-03,43.28,30.4786,47.0733,50.0075,18.8643,-110.2022,0.0000,64.2857,-1474748391.0000,-5137480164.7111,38.0431,37.9549
2015-04-03,43.055,,,,,,,,,,,
2015-05-03,43.11,,,,,,,,,,,
2015-06-03,42.36,32.6964,41.8782,55.2811,13.5755,-11.7864,57.1429,14.2857,-1579748106.0000,-5066997538.4223,41.3055,41.3319
2015-09-03,42.85,55.5880,60.6390,45.8868,33.6752,58.9222,42.8571,14.2857,-1848719405.0000,-5188922768.9663,37.7567,38.1983
2015-10-03,42.03,,,,,,,,,,,
2015-11-03,41.98,43.1186,42.1242,74.1766,53.8171,54.5095,0.0000,100.0000,-1386670310.0000,-4976530019.9560,45.8529,45.7456
2015-12-03,41.02,61.7494,68.6933,73.7303,36.8694,47.5269,7.1429,92.8571,-1353168696.0000,-5025085056.0466,48.2587,48.2916
2015-03-13,41.38,15.8934,12.9484,23.3175,31.5240,-132.3105,100.0000,7.1429,-1554804211.0000,-5178433838.4330,36.9753,36.7436
2015-03-16,41.56,27.6395,16.4070,36.3422,33.7021,-80.2920,92.8571,0.0000,-1519530759.0000,-5158837476.2108,36.7839,36.6198
2015-03-17,41.695,45.8340,29.7890,35.4727,34.6813,-59.1853,85.7143,7.1429,-1487857311.0000,-5139740250.2108,36.5935,36.5028
2015-03-18,42.5,64.0070,45.8268,36.4857,31.6549,24.0698,78.5714,0.0000,-1443662540.0000,-5114991178.4508,36.4561,36.4165
2015-03-19,42.285,74.0778,61.3063,48.8321,28.9311,56.0873,71.4286,0.0000,-1477541606.0000,-5136966788.8292,36.3857,36.4771
2015-03-20,42.88,85.0404,74.3750,52.5374,26.8067,105.7418,64.2857,0.0000,-1405637077.0000,-5094411047.1761,36.3474,36.5742
2015-03-23,42.855,85.3657,81.4946,56.2889,25.3304,117.5908,57.1429,0.0000,-1431883163.0000,-5109408810.6047,36.4074,36.7042
2015-03-24,42.9,88.6576,86.3545,54.7853,24.1230,100.5474,50.0000,7.1429,-1406369911.0000,-5116698311.1761,36.4448,36.7947
2015-03-25,41.46,57.5311,77.1848,56.5891,24.1698,-12.8292,42.8571,0.0000,-1449839818.0000,-5158997311.5903,36.4978,36.8910
2015-03-26,41.21,33.1237,59.7708,36.7880,25.1805,-93.1658,35.7143,85.7143,-1487335445.0000,-5164974875.3149,36.4883,36.7009
2015-03-27,40.97,6.6760,32.4436,35.9655,26.2485,-110.2593,28.5714,78.5714,-1521736843.0000,-5183322287.5816,36.5248,36.5296
2015-03-30,40.96,8.1425,15.9807,35.7877,26.7791,-93.8153,21.4286,71.4286,-1556786505.0000,-5212808511.1689,36.4926,36.3863
2015-03-31,40.655,5.4534,6.7573,32.8963,27.9817,-112.3430,100.0000,64.2857,-1591673724.0000,-5231320096.7607,36.4413,36.2184
2015-01-04,40.72,,,,,,,,,,,
2015-02-04,40.29,56.7274,34.9293,36.1947,34.6579,-41.0099,85.7143,42.8571,-1491754811.0000,-5270594414.4952,37.3945,37.0134
2015-03-04,,24.5432,35.0641,43.1409,18.3865,-156.3111,0.0000,57.1429,-1500497083.0000,-5135919637.9233,37.9892,37.8544
2015-06-04,41.545,17.1499,29.5621,47.4078,12.9830,-133.0684,50.0000,7.1429,-1607493618.0000,-5085494546.4223,41.2530,41.2633
2015-07-04,41.53,,,,,,,,,,,
2015-08-04,41.42,81.2120,78.1023,59.0926,18.8036,131.4344,64.2857,100.0000,-1762092056.0000,-5169885133.6535,40.3348,40.5469
2015-09-04,41.48,61.0390,58.4438,42.6843,33.9095,-8.9317,35.7143,7.1429,-1885858180.0000,-5189582037.1616,37.5373,38.1107
2015-10-04,41.72,,,,,,,,,,,
2015-04-13,41.76,77.8572,77.3950,47.8278,19.3967,95.8697,57.1429,7.1429,-1522612444.0000,-5180158362.2654,35.7265,35.9519
2015-04-14,41.65,72.4659,76.2865,53.4272,17.8384,71.6651,50.0000,0.0000,-1546856826.0000,-5184704183.8904,35.7874,36.0243
2015-04-15,42.255,71.1500,73.8244,52.7976,17.8749,125.2087,42.8571,0.0000,-1519513245.0000,-5171733510.8519,35.8726,36.0772
2015-04-16,42.16,71.6081,71.7414,55.5615,17.9078,109.6047,35.7143,92.8571,-1542022897.0000,-5164807464.0827,35.9900,36.1505
2015-04-17,41.615,63.3402,68.6994,50.7004,16.9073,-41.0972,28.5714,85.7143,-1584410505.0000,-5140690376.7723,36.0778,36.1662
2015-04-20,42.905,64.5928,66.5137,51.7064,18.1719,181.8285,21.4286,100.0000,-1538352772.0000,-5111015595.7790,36.1987,36.1886
2015-04-21,42.635,65.0663,64.3331,67.3674,19.3101,146.3154,14.2857,92.8571,-1564366616.0000,-5128218299.0694,36.3196,36.4077
2015-04-22,42.985,83.6650,71.1081,61.6000,20.3344,125.8979,7.1429,85.7143,-1539302343.0000,-5115686162.5694,36.4248,36.5347
2015-04-23,43.34,84.3862,77.7059,63.8900,22.2271,132.4842,0.0000,100.0000,-1492992813.0000,-5100249652.5694,36.5674,36.6735
2015-04-24,47.87,91.8653,86.6389,80.3137,27.5203,295.8574,0.0000,100.0000,-1362059148.0000,-4997711240.2200,36.9179,37.2250
2015-04-27,48.03,94.2797,90.1771,84.6969,32.2842,178.2844,7.1429,92.8571,-1302810976.0000,-4951484644.4837,37.4248,37.9244
2015-04-28,49.155,97.6779,94.6077,85.9174,36.9397,134.1059,0.0000,100.0000,-1242080198.0000,-4895177962.8943,37.9449,38.5837
2015-04-29,49.06,97.7910,96.5829,87.7698,41.1615,102.8154,42.8571,100.0000,-1289884760.0000,-4876882389.7832,38.5501,39.2717
2015-04-30,48.64,90.7326,95.4005,87.4977,45.0381,80.8855,35.7143,100.0000,-1354610217.0000,-4936099297.2513,39.1371,39.8315
2015-01-05,48.655,6.9061,7.4711,39.4039,19.5090,-128.8173,21.4286,50.0000,-1297276926.0000,-5306184650.8742,41.0781,40.7299
2015-04-05,48.24,,,,,,,,,,,
2015-05-05,47.6,34.7353,56.3497,74.2900,48.9628,17.5390,14.2857,78.5714,-1400081557.0000,-4977349430.3298,40.7346,40.7762
2015-06-05,46.28,14.6390,21.4951,41.9181,13.2312,-166.8599,100.0000,0.0000,-1632931704.0000,-5088487262.4223,41.1681,41.1307
2015-07-05,46.7,,,,,,,,,,,
2015-08-05,47.75,78.9960,79.0306,69.0479,21.0803,139.9340,57.1429,100.0000,-1735352472.0000,-5194165905.3316,40.5571,40.8104
2015-11-05,47.37,81.0259,63.6738,79.9322,55.3404,121.8037,0.0000,92.8571,-1381050946.0000,-4980164793.0222,47.0176,46.4525
2015-12-05,47.35,,,,,,,,,,,
2015-05-13,47.625,66.2551,59.7791,65.1347,33.0867,12.1350,0.0000,35.7143,-1404531079.0000,-5048206104.5732,41.5199,41.0992
2015-05-14,48.72,77.1715,69.1025,63.4875,31.8578,101.6494,0.0000,28.5714,-1371550187.0000,-5023574805.4846,41.4616,41.2207
2015-05-15,48.295,79.7034,74.3767,68.1835,30.8749,94.5758,50.0000,21.4286,-1400192881.0000,-5035802388.3033,41.4868,41.4530
2015-05-18,48.01,78.4233,78.4327,59.2165,28.9895,44.5263,42.8571,14.2857,-1424329383.0000,-5028284461.4508,41.4529,41.5023
2015-05-19,47.58,55.9457,71.3575,58.1647,27.0152,26.4426,35.7143,7.1429,-1452904196.0000,-5020573797.6254,41.4573,41.5253
2015-05-20,47.58,40.2616,58.2102,56.4344,25.4779,25.5249,28.5714,0.0000,-1452904196.0000,-5022091853.3224,41.4685,41.5170
2015-05-21,47.42,27.6699,41.2924,55.2527,23.4153,-50.2961,21.4286,71.4286,-1475314894.0000,-5013240569.2384,41.5831,41.4927
2015-05-22,46.9,20.6055,29.5123,55.4412,21.0867,-102.4134,14.2857,64.2857,-1501035477.0000,-5031196447.9365,41.5881,41.4760
2015-05-25,,,,,,,,,,,,
2015-05-26,46.59,18.8015,22.3590,49.9473,20.4233,-148.5676,7.1429,57.1429,-1530617337.0000,-5026480499.2408,41.5521,41.3875
2015-05-27,47.61,37.2683,25.5585,49.8306,19.0651,-29.8908,0.0000,50.0000,-1503281698.0000,-5006751298.9191,41.5760,41.3136
2015-05-28,47.45,57.8167,37.9622,57.3602,18.3541,24.4291,0.0000,42.8571,-1522565364.0000,-5022361885.6810,41.5429,41.3613
2015-05-29,46.86,62.3579,52.4810,56.3921,17.1512,-75.9895,14.2857,35.7143,-1559084958.0000,-5038758438.0892,41.5176,41.3892
2015-01-06,47.23,8.6689,7.9694,39.5374,21.4020,-131.1352,14.2857,42.8571,-1333724780.0000,-5336000141.0363,40.9702,40.6059
2015-02-06,46.92,86.1952,72.8570,42.0575,33.6246,12.0578,71.4286,28.5714,-1489823197.0000,-5258228957.1727,36.6312,36.9013
2015-03-06,46.85,14.7572,18.7273,43.1559,19.7487,-150.6337,100.0000,42.8571,-1513552327.0000,-5147473944.8191,37.9353,37.7111
2015-04-06,46.36,43.1179,24.4002,29.4625,28.8243,-23.1447,92.8571,42.8571,-1553072186.0000,-5190236705.1789,36.0369,35.7726
2015-05-06,46.14,16.5796,35.7788,70.7426,45.4040,-54.6485,7.1429,71.4286,-1452514577.0000,-5014202352.9584,41.1607,40.8837
2015-08-06,45.73,57.8453,72.6844,65.1791,19.8666,38.8195,50.0000,92.8571,-1762720472.0000,-5210510683.1094,40.7707,40.9830
2015-09-06,45.65,,,,,,,,,,,
2015-10-06,46.61,93.7127,91.8166,66.5817,20.5679,159.7210,64.2857,100.0000,-1686222418.0000,-5086471821.8820,39.1205,39.3538
2015-11-06,46.44,84.6983,77.5337,74.7104,56.1144,129.7231,7.1429,100.0000,-1348199742.0000,-4951193652.4867,47.1748,46.6703
2015-12-06,45.97,,,,,,,,,,,
2015-06-15,45.475,41.9994,48.7580,37.0311,12.5825,-141.2128,100.0000,14.2857,-1735575237.0000,-5103912615.8949,40.5764,40.5168
2015-06-16,45.83,33.8345,44.1337,36.1301,11.9235,-65.3356,92.8571,7.1429,-1708504931.0000,-5100456832.1502,40.4381,40.3672
2015-06-17,45.97,38.8564,38.2301,42.0801,11.3305,-49.5484,85.7143,0.0000,-1679800870.0000,-5079838422.1361,40.2945,40.3053
2015-06-18,46.72,62.7104,45.1338,48.9005,11.3776,113.7008,78.5714,7.1429,-1647142527.0000,-5055474261.4853,40.2446,40.3326
