Date,INTC.O,SlowK,SlowD,RSI,ADX,CCI,Aroon Down,Aroon Up,OBV,Chaikin A/D,SMA,EMA
2014-07-10,33.47,44.2113,40.4529,64.3320,61.2009,51.7524,14.2857,71.4286,2047532858.0000,-3161623347.5312,23.6543,23.5042
2014-08-10,34.27,,,,,,,,,,,
2014-09-10,33.62,56.3821,67.4375,56.0292,34.9549,34.6330,0.0000,85.7143,2172785558.0000,-2919605347.9380,26.8442,26.8389
2014-10-10,31.91,51.8588,48.5040,33.1576,23.6204,-274.9691,100.0000,0.0000,1982619407.0000,-2917783585.3176,26.1663,26.0796
2014-10-13,31.47,31.9683,42.8274,27.5957,27.3201,-166.0470,92.8571,35.7143,1940501953.0000,-2959901039.3176,25.9860,25.7810
2014-10-14,32.14,33.9239,39.2503,31.4297,29.6599,-89.5014,85.7143,28.5714,2009172988.0000,-2966732189.3961,25.7618,25.5745
2014-10-15,31.275,33.4374,33.1099,23.8635,33.3601,-132.4251,100.0000,21.4286,1916863981.0000,-2909039060.0211,25.4479,25.2018
2014-10-16,30.85,37.6795,35.0136,28.5279,36.6902,-93.6627,92.8571,14.2857,1869076542.0000,-2944250857.1790,25.2113,24.9466
2014-10-17,31.38,42.9101,38.0090,32.5380,39.0652,-63.4969,85.7143,7.1429,1906581055.0000,-2940196315.2331,25.0218,24.7812
2014-10-20,31.58,52.9254,44.5050,31.5237,41.2593,-53.3056,78.5714,0.0000,1937104752.0000,-2918829727.3331,24.7822,24.6234
2014-10-21,32.61,73.6854,56.5070,39.7419,40.4511,18.6689,71.4286,0.0000,1970386468.0000,-2886188044.3331,24.5996,24.5826
2014-10-22,32.27,78.4582,68.3564,50.1814,39.0632,58.3144,64.2857,14.2857,1943660870.0000,-2908802011.8716,24.5357,24.6879
2014-10-23,32.69,86.8054,79.6497,50.7559,37.7035,126.6658,57.1429,7.1429,1965916175.0000,-2918134881.7103,24.4255,24.7824
2014-10-24,33.18,84.8600,83.3745,50.7559,35.3187,119.5942,50.0000,0.0000,1993731075.0000,-2901299547.4997,24.4332,24.8598
2014-10-27,33.2,91.8178,87.8277,54.6313,33.1724,99.6330,42.8571,14.2857,2017483023.0000,-2886143542.5855,24.5380,24.9735
2014-10-28,33.74,95.2483,90.6420,56.2262,29.9869,114.1392,35.7143,7.1429,2039342969.0000,-2865124363.7393,24.6335,25.0876
2014-10-29,33.92,96.1155,94.3939,61.5348,27.4225,114.6828,28.5714,0.0000,2063958194.0000,-2845860274.6089,24.8820,25.2551
2014-10-30,32.58,69.0800,86.8146,58.8420,26.7343,21.9790,21.4286,92.8571,2008740337.0000,-2884649678.2865,25.0892,25.3670
2014-10-31,34.01,69.2978,78.1644,60.5472,25.0643,101.6440,14.2857,100.0000,2060830035.0000,-2832559980.2865,25.2849,25.4809
2014-03-11,34.31,73.5435,65.8043,55.0046,10.9576,53.4914,57.1429,35.7143,1515749058.0000,-3493267935.9844,18.7355,18.7178
2014-04-11,34.54,43.0639,68.8118,57.3977,48.1614,-4.0082,0.0000,92.8571,1598506258.0000,-3547634075.4152,19.9463,19.9422
2014-05-11,33.76,,,,,,,,,,,
2014-06-11,33.82,64.3642,75.2291,76.6301,48.2037,71.1169,0.0000,85.7143,1819465158.0000,-3360489021.2883,21.0666,21.0802
2014-07-11,33.58,66.3978,47.5762,75.7904,60.6706,161.1464,7.1429,100.0000,2027487858.0000,-3161134445.0922,23.6888,23.5796
2014-10-11,33.26,,,,,,,,,,,
2014-11-11,33.31,20.3097,33.9235,51.6683,16.4736,-50.2264,0.0000,64.2857,2076183218.0000,-2836081322.1610,26.0996,25.9558
2014-12-11,33.38,23.1250,31.3941,54.5914,36.1088,-94.0105,0.0000,71.4286,2233202521.0000,-2741044409.7619,28.8224,28.5281
2014-11-13,33.68,39.6314,26.9961,51.5817,15.1374,-6.1876,28.5714,50.0000,2125496696.0000,-2809433957.4504,26.0752,25.9118
2014-11-14,33.95,65.6108,42.0965,58.1421,13.7860,21.4278,21.4286,42.8571,2143601329.0000,-2792497365.2891,26.0933,25.9596
2014-11-17,34.24,88.3794,64.5405,59.2166,13.4715,99.6940,14.2857,35.7143,2161247614.0000,-2775571336.8197,26.1114,26.0086
2014-11-18,34.71,95.7127,83.2343,64.5595,14.8971,196.3234,7.1429,100.0000,2191924334.0000,-2760647527.0900,26.1244,26.1008
2014-11-19,34.35,84.6479,89.5800,70.3851,16.1801,124.2098,0.0000,92.8571,2170634715.0000,-2774052102.0159,26.1740,26.2468
2014-11-20,35.95,84.6601,88.3402,58.6101,19.5030,168.6070,0.0000,100.0000,2232629421.0000,-2713316171.7723,26.2088,26.2887
2014-11-21,35.59,77.2527,82.1869,74.4800,23.1086,157.5332,50.0000,100.0000,2175907849.0000,-2759402449.0223,26.3639,26.5824
2014-11-24,36.25,86.1593,82.6907,72.9596,26.3537,138.6718,42.8571,92.8571,2209228993.0000,-2746404999.9048,26.5547,26.8100
2014-11-25,36.32,84.2632,82.5584,75.8232,29.3414,112.2214,35.7143,100.0000,2238322166.0000,-2745523388.6018,26.7874,27.0625
2014-11-26,36.9,94.0006,88.1410,75.8836,32.6695,110.6154,28.5714,100.0000,2262384191.0000,-2727561595.2919,27.0309,27.2706
2014-11-27,,,,,,,,,,,,
2014-11-28,37.25,90.1490,89.4709,79.6643,36.3454,120.6220,21.4286,100.0000,2281512701.0000,-2730877203.6919,27.3171,27.5352
2014-01-12,37.17,,,,,,,,,,,
2014-02-12,37.6,91.7973,88.7935,51.1887,27.1011,97.1432,57.1429,0.0000,1466165658.0000,-3567936737.1383,18.3011,18.4143
2014-03-12,37.43,77.7778,74.0575,50.1584,11.3091,74.6366,50.0000,28.5714,1536993858.0000,-3490907402.6511,18.7286,18.7147
2014-04-12,37.46,,,,,,,,,,,
2014-05-12,37.67,63.5802,65.1697,57.0538,17.8429,129.9154,28.5714,0.0000,1697876558.0000,-3511223772.8796,20.0878,20.1298
2014-08-12,37.2,48.8963,32.0119,48.5244,34.0039,-41.3566,71.4286,0.0000,2095109858.0000,-3019218712.6880,25.6404,25.5236
2014-09-12,36.89,35.6568,45.9120,56.8207,31.5195,-88.0413,42.8571,71.4286,2146052958.0000,-2908740596.7184,26.8589,26.8423
2014-10-12,36.42,,,,,,,,,,,
2014-11-12,36.7,21.0471,24.3430,49.4423,16.5954,-55.5507,35.7143,57.1429,2099047440.0000,-2817572190.0658,26.0758,25.9223
2014-12-12,36.225,10.9437,19.3380,53.7774,33.1859,-120.9571,0.0000,64.2857,2203879992.0000,-2769878229.9452,28.7767,28.4809
2014-12-15,35.92,8.9526,14.3404,52.7290,30.2521,-117.1927,0.0000,57.1429,2173246569.0000,-2799123955.4141,28.7131,28.4339
2014-12-16,35.56,0.6193,6.8385,44.2602,28.6304,-131.2432,100.0000,50.0000,2142080235.0000,-2830290289.4141,28.6107,28.3206
2014-12-17,36.24,16.6437,8.7385,40.9509,27.8049,-100.2196,100.0000,42.8571,2173717983.0000,-2804347336.0541,28.4509,28.1941
2014-12-18,37.02,49.4681,22.2437,57.5537,25.3623,28.4521,92.8571,35.7143,2205846107.0000,-2772219212.0541,28.4005,28.2500
2014-12-19,36.37,68.4116,44.8411,60.5021,23.1059,11.7567,85.7143,28.5714,2129059293.0000,-2825887415.3874,28.3579,28.3338
2014-12-22,37.21,84.7466,67.5421,51.2692,20.8458,100.7207,78.5714,21.4286,2158286364.0000,-2800019777.8357,28.2749,28.3135
2014-12-23,37.43,80.9492,78.0358,61.6846,20.1625,168.1820,71.4286,14.2857,2180456077.0000,-2807779177.3857,28.3315,28.4393
2014-12-24,37.44,89.4433,85.0464,62.3051,19.0970,114.9143,64.2857,7.1429,2192565199.0000,-2804896053.1000,28.3734,28.5521
2014-12-25,,,,,,,,,,,,
2014-12-26,37.55,86.0779,85.4901,62.7833,18.5844,111.5594,57.1429,0.0000,2206602375.0000,-2815135976.8006,28.4525,28.6514
2014-12-29,37.18,76.0222,83.8478,61.5682,16.7651,59.4637,50.0000,92.8571,2194399066.0000,-2826641953.8578,28.5300,28.7229
2014-12-30,36.76,48.5846,70.2282,55.2838,16.3974,2.1619,42.8571,85.7143,2179184973.0000,-2841856046.8578,28.5835,28.7291
2014-12-31,36.29,19.4802,48.0290,48.5827,17.3356,-70.6957,35.7143,78.5714,2158791355.0000,-2862249664.8578,28.6433,28.6708
2015-01-01,,,,,,,,,,,,
2015-02-01,36.36,,,,,,,,,,,
2015-05-01,35.95,77.3159,77.8855,57.7495,10.3261,182.7585,7.1429,100.0000,1944801137.0000,-2912116851.6530,25.3603,25.3104
2015-06-01,35.28,76.6296,78.0460,72.9595,17.6380,92.2580,7.1429,92.8571,2017728074.0000,-2837345749.8695,26.3509,26.4157
2015-07-01,36.02,7.9161,10.2507,27.7501,26.7949,-112.8977,100.0000,42.8571,1810811491.0000,-3090515761.3662,24.9067,24.6684
2015-08-01,36.69,,,,,,,,,,,
2015-09-01,36.76,77.9569,85.0243,49.3262,27.9990,37.6608,57.1429,0.0000,1610936152.0000,-3209070197.6233,21.7701,22.0197
2015-12-01,36.6,72.9421,63.7547,70.1542,30.4688,91.0123,28.5714,57.1429,1877839289.0000,-2882339975.1148,27.1559,27.3083
2015-01-13,36.5,69.6480,70.4516,54.7633,19.3646,62.4086,64.2857,21.4286,2140067874.0000,-2927556011.0875,28.3237,28.4113
2015-01-14,36.35,51.9095,65.9388,46.1835,18.0982,3.2750,57.1429,14.2857,2105817581.0000,-2931666046.2475,28.2656,28.3685
2015-01-15,36.19,33.6763,51.7446,49.3664,16.9585,2.1169,50.0000,7.1429,2058635810.0000,-2961085268.1651,28.2574,28.3609
2015-01-16,36.45,31.0324,38.8727,43.4378,17.4090,-24.3021,42.8571,0.0000,2121448003.0000,-2921213180.4347,28.2148,28.2976
2015-01-19,,,,,,,,,,,,
2015-01-20,36.09,31.5131,32.0739,43.1535,17.8145,-56.3210,35.7143,0.0000,2085518583.0000,-2914990766.9152,28.2070,28.2430
2015-01-21,36.48,48.6974,37.0810,39.5569,17.2522,-21.0108,28.5714,64.2857,2112961180.0000,-2899610849.9152,28.1892,28.1630
2015-01-22,36.91,64.1844,48.1316,52.1431,15.5400,63.9975,21.4286,57.1429,2144771079.0000,-2874458836.7524,28.2605,28.1978
2015-01-23,36.445,74.9195,62.6004,57.6618,14.1119,45.4770,14.2857,50.0000,2117344024.0000,-2896400480.7524,28.3063,28.2826
2015-01-26,35.805,57.2850,65.4630,46.1940,15.1402,-147.0344,7.1429,42.8571,2086437206.0000,-2907408388.5332,28.2609,28.2427
2015-01-27,34.185,32.0475,54.7507,30.6131,19.1842,-283.0799,100.0000,35.7143,2027981003.0000,-2902412131.8665,28.0670,27.9583
2015-01-28,33.775,13.6983,34.3436,31.6181,22.8237,-170.7613,92.8571,28.5714,1993051906.0000,-2933420615.9379,27.8809,27.7356
2015-01-29,34.21,15.2403,20.3287,27.6179,26.3725,-117.0282,100.0000,21.4286,2022621282.0000,-2908899669.9867,27.6878,27.4645
2015-01-30,33.04,9.5620,12.8336,26.7813,30.0161,-114.7222,100.0000,14.2857,1983901546.0000,-2944474655.8547,27.4687,27.2229
2015-02-02,33.65,23.5099,16.1041,23.2101,33.6062,-89.2402,100.0000,7.1429,2022635296.0000,-2912783405.8547,27.2314,26.9350
2015-03-02,33.7,30.3391,32.1989,38.3876,21.0416,-59.2557,0.0000,35.7143,2049825832.0000,-2814886561.1118,26.5593,26.4043
2015-04-02,33.6,41.4144,51.1731,43.8076,22.0281,-19.0050,64.2857,71.4286,1876798666.0000,-3058438822.8986,24.1184,24.2033
2015-05-02,33.94,,,,,,,,,,,
2015-06-02,33.295,49.7393,71.0417,56.7637,15.9202,-36.9023,0.0000,85.7143,1981376972.0000,-2858202939.5417,26.4028,26.4254
2015-09-02,32.93,71.3170,79.8215,52.0426,25.6240,91.0944,50.0000,0.0000,1645554966.0000,-3174451383.6233,21.7408,22.0952
2015-10-02,33.7,90.6340,86.6507,56.9811,17.1411,132.0211,57.1429,100.0000,1688596146.0000,-3119721631.5980,23.0894,23.2506
2015-11-02,33.55,24.0411,38.1959,59.8352,31.4935,-30.4615,7.1429,57.1429,1866308663.0000,-2923734553.1924,27.0512,26.8453
2015-12-02,34.125,77.6231,71.1216,71.0263,31.8463,95.9545,21.4286,100.0000,1859151109.0000,-2899483677.4289,27.3907,27.4401
2015-02-13,34.36,88.5093,76.2584,49.9929,35.4826,157.5565,42.8571,0.0000,2086100248.0000,-2839465720.1245,26.2239,26.4526
2015-02-16,,,,,,,,,,,,
2015-02-17,34.735,99.4934,89.6972,51.9731,32.0621,160.5765,35.7143,100.0000,2105474396.0000,-2821277744.4511,26.3468,26.5284
2015-02-18,34.265,88.3022,92.1016,55.2545,28.9591,98.2320,28.5714,92.8571,2085481509.0000,-2835503452.5088,26.4335,26.6259
2015-02-19,34.21,70.2187,86.0047,49.2700,26.6438,57.3408,21.4286,85.7143,2074463968.0000,-2836992309.4007,26.4788,26.6488
2015-02-20,34.41,57.0208,71.8472,47.8310,23.9854,57.0209,14.2857,78.5714,2095419539.0000,-2826197015.2491,26.5155,26.6534
2015-02-23,33.76,40.1210,55.7868,51.7458,22.7641,-3.1947,7.1429,71.4286,2069854010.0000,-2841758641.5970,26.5530,26.6927
2015-02-24,34.41,49.9695,49.0371,40.9550,21.9021,12.9711,0.0000,64.2857,2099461479.0000,-2816979495.4322,26.6007,26.6126
2015-02-25,33.945,43.8075,44.6326,47.4308,21.1262,-57.6330,21.4286,57.1429,2074775212.0000,-2816547648.4417,26.6655,26.6068
2015-02-26,33.65,45.1120,46.2963,42.3883,21.5053,-159.6593,14.2857,50.0000,2048846777.0000,-2817123835.8862,26.6616,26.5437
2015-02-27,33.25,21.1456,36.6883,42.5538,22.5374,-169.4600,7.1429,42.8571,2024419477.0000,-2837006521.9327,26.6343,26.4936
2015-02-03,34.06,33.8762,22.3160,34.1811,35.6140,-69.7127,100.0000,0.0000,2058673616.0000,-2894288078.9006,27.0514,26.8010
2015-03-03,34.095,49.7000,33.7282,49.1296,19.2233,38.1245,0.0000,28.5714,2077157809.0000,-2820701875.3671,26.5241,26.4249
2015-04-03,34.12,,,,,,,,,,,
2015-05-03,33.73,,,,,,,,,,,
2015-06-03,33.19,23.6275,49.9988,48.9849,15.9098,-124.8875,0.0000,78.5714,1943238282.0000,-2879912655.3878,26.3879,26.3661
2015-09-03,32.72,71.5968,73.6236,56.1575,24.3522,117.6502,42.8571,100.0000,1684220888.0000,-3171803032.8014,21.8019,22.2320
2015-10-03,31.7,,,,,,,,,,,
2015-11-03,32.33,38.0350,32.4671,63.0474,29.7024,-2.7548,0.0000,50.0000,1884475696.0000,-2914017302.9831,27.0988,26.8685
2015-12-03,30.8,49.5687,66.7113,68.0792,29.9654,-59.7838,14.2857,92.8571,1829020054.0000,-2927179899.7016,27.5697,27.5305
2015-03-13,30.93,18.1170,15.7773,21.5754,30.6040,-131.4801,100.0000,57.1429,1953462979.0000,-2926532561.9948,25.6157,25.3058
2015-03-16,30.83,14.9204,15.6158,26.7733,32.6030,-96.8553,92.8571,50.0000,1920388364.0000,-2933722695.6905,25.4314,25.0973
2015-03-17,30.59,15.5036,16.1803,24.6550,34.6926,-91.8669,85.7143,42.8571,1891172765.0000,-2930070745.8155,25.1682,24.8770
2015-03-18,30.89,24.1026,18.1755,23.6453,34.8322,-66.7095,100.0000,35.7143,1931006846.0000,-2917677920.6155,24.8987,24.6726
2015-03-19,30.74,34.3732,24.6598,30.5255,34.9579,-52.5991,92.8571,28.5714,1903592616.0000,-2938405753.0545,24.6269,24.5579
2015-03-20,31.31,56.9296,38.4684,34.2611,33.2456,-3.7867,85.7143,21.4286,1968369691.0000,-2931834165.7356,24.4277,24.4939
2015-03-23,31.2,61.9356,51.0794,39.4305,31.1570,32.1767,78.5714,14.2857,1938675740.0000,-2961528116.7356,24.2785,24.4841
2015-03-24,30.79,56.6012,58.4888,37.9921,30.3514,-25.0258,71.4286,7.1429,1910204366.0000,-2985090633.1494,24.1941,24.4577
2015-03-25,29.89,31.6143,50.0504,34.2539,31.2158,-189.0010,100.0000,0.0000,1872513395.0000,-3020575303.4080,24.1035,24.3863
2015-03-26,30.08,21.8296,36.6817,24.3076,32.7594,-176.5060,100.0000,0.0000,1917963530.0000,-3001811486.2061,23.9856,24.1419
2015-03-27,32.0,35.1675,29.5371,32.7541,30.6451,136.6178,92.8571,0.0000,1991820756.0000,-2974847737.0315,23.9372,24.0144
2015-03-30,31.46,54.0712,37.0228,52.0063,28.7422,103.0169,85.7143,92.8571,1940429215.0000,-3005682661.6315,23.9942,24.1443
2015-03-31,31.27,61.4273,50.2220,49.7981,26.8229,65.1390,78.5714,85.7143,1908330752.0000,-3031625255.0151,24.0606,24.2180
2015-01-04,30.81,,,,,,,,,,,
2015-02-04,30.81,58.0125,38.4662,36.0219,37.3091,-42.8129,92.8571,42.8571,2083726367.0000,-2891254786.1787,26.9010,26.7098
2015-03-04,,74.5062,51.5151,47.8652,17.7799,39.0184,85.7143,21.4286,2100163607.0000,-2817034284.3816,26.4624,26.4290
2015-06-04,31.04,6.4791,26.6153,40.3560,16.8127,-158.5311,100.0000,71.4286,1909476447.0000,-2899390637.1186,26.3446,26.2231
2015-07-04,31.26,,,,,,,,,,,
2015-08-04,31.31,62.0049,69.0947,43.5895,16.6360,66.7065,57.1429,7.1429,1746200813.0000,-3131437218.3023,22.6206,22.8043
2015-09-04,31.24,68.8683,70.5940,53.8852,22.5441,67.5427,35.7143,92.8571,1655103351.0000,-3187847389.9238,21.9002,22.3107
2015-10-04,31.93,,,,,,,,,,,
2015-04-13,31.73,81.7429,76.2080,56.5594,13.4437,123.2143,21.4286,28.5714,1910226398.0000,-3034740283.3685,24.3660,24.3460
2015-04-14,31.49,79.9565,80.8577,54.7829,13.1306,63.1003,14.2857,21.4286,1870472380.0000,-3048387185.0700,24.3675,24.4185
2015-04-15,32.83,77.9763,79.8919,60.8749,13.3764,194.5117,7.1429,14.2857,1931555830.0000,-3008435306.9619,24.4324,24.5602
2015-04-16,32.87,82.8579,80.2636,66.0454,13.5976,159.6881,0.0000,7.1429,1960459025.0000,-3003046575.6907,24.5667,24.7599
2015-04-17,32.47,85.3930,82.0758,60.8928,12.4566,85.8160,0.0000,0.0000,1929865424.0000,-3001771842.3157,24.7003,24.8750
2015-04-20,32.73,82.5581,83.6030,61.8650,11.6567,86.4041,28.5714,78.5714,1950514681.0000,-2990357035.6511,24.8409,24.9834
2015-04-21,32.43,64.7035,77.5516,64.9623,10.7479,57.6449,21.4286,71.4286,1931490846.0000,-3001326984.3007,24.9862,25.1176
2015-04-22,32.7,64.6589,70.6402,56.6543,10.6203,38.6443,14.2857,64.2857,1952635024.0000,-2981417502.8263,25.0783,25.1535
2015-04-23,32.35,48.1699,59.1774,51.4520,10.5761,-8.9372,7.1429,57.1429,1928859735.0000,-2964774800.5263,25.1846,25.1303
2015-04-24,32.08,37.4473,50.0920,55.9467,10.2750,-33.8640,0.0000,50.0000,1906099826.0000,-2981597341.9611,25.2689,25.1639
2015-04-27,32.5,31.2500,38.9557,51.2451,9.2793,3.3084,14.2857,42.8571,1931969409.0000,-2971843236.8955,25.2900,25.1445
2015-04-28,33.02,52.1305,40.2759,54.1022,9.5744,93.0100,7.1429,100.0000,1961542231.0000,-2943730801.1671,25.3384,25.1599
2015-04-29,32.885,78.0171,53.7992,57.3818,9.8400,94.6043,0.0000,92.8571,1939723212.0000,-2933063725.2116,25.3619,25.2094
2015-04-30,32.55,78.3235,69.4904,59.2483,8.9898,18.9493,14.2857,85.7143,1917709888.0000,-2934848589.3197,25.3509,25.2712
2015-01-05,33.42,5.3178,9.9683,42.6099,20.1693,-136.5656,21.4286,64.2857,2149611987.0000,-2906113796.3256,28.6820,28.5280
2015-04-05,33.43,,,,,,,,,,,
2015-05-05,32.64,79.3571,79.0559,64.9399,10.8827,62.6143,42.8571,92.8571,1936419228.0000,-2922848094.2278,25.4363,25.5301
2015-06-05,32.22,3.7192,11.2753,37.7791,18.3949,-150.6076,100.0000,64.2857,1881697931.0000,-2925974378.2369,26.2714,26.0732
2015-07-05,32.245,,,,,,,,,,,
2015-08-05,32.8,60.5883,63.4828,52.6251,17.3797,127.4738,50.0000,0.0000,1769580801.0000,-3142179374.9509,22.6883,22.8684
2015-11-05,32.69,72.5060,58.2543,64.8884,26.4697,-32.5621,0.0000,35.7143,1888751702.0000,-2904267153.8997,27.2163,27.0122
2015-12-05,32.25,,,,,,,,,,,
2015-05-13,32.64,56.5842,54.2656,49.6341,10.9188,1.7992,0.0000,50.0000,1930417720.0000,-2910274778.7368,25.6160,25.5227
2015-05-14,32.97,63.5453,58.2963,59.1492,10.3043,84.3469,0.0000,42.8571,1951516659.0000,-2907930452.1812,25.6466,25.5832
2015-05-15,32.99,81.5208,67.2168,62.2392,9.6687,82.2029,0.0000,35.7143,1968666353.0000,-2902831894.5056,25.7016,25.6656
2015-05-18,33.41,91.1504,78.7389,59.8341,10.1791,150.6812,42.8571,100.0000,1992355832.0000,-2879142415.5056,25.6978,25.7172
2015-05-19,33.15,88.2679,86.9797,65.0221,10.6384,105.3531,35.7143,92.8571,1970488698.0000,-2883067285.7107,25.7262,25.8138
2015-05-20,33.37,86.6199,88.6794,58.4047,11.5156,103.8029,28.5714,100.0000,1991848499.0000,-2873041256.6699,25.7702,25.8500
2015-05-21,33.55,86.2084,87.0320,60.6307,12.5418,105.6607,21.4286,100.0000,2013118275.0000,-2852639634.7923,25.8442,25.9010
2015-05-22,33.45,88.6464,87.1582,64.3091,13.4653,93.1633,14.2857,92.8571,1992273242.0000,-2844959885.7923,25.9197,25.9799
2015-05-25,,,,,,,,,,,,
2015-05-26,33.105,73.3593,82.7380,59.5533,12.6780,10.4469,7.1429,85.7143,1963678731.0000,-2839876417.1701,25.9662,26.0159
2015-05-27,33.71,69.1504,77.0520,57.8884,13.2332,123.1255,0.0000,100.0000,1993851386.0000,-2821437572.4479,26.0260,26.0353
2015-05-28,34.01,70.7524,71.0874,66.0286,14.7010,191.0750,21.4286,100.0000,2020917076.0000,-2810496123.2989,26.1416,26.1285
2015-05-29,34.46,86.7561,75.5530,71.6637,17.5236,209.2944,14.2857,100.0000,2064462576.0000,-2813721715.8915,26.2502,26.2762
2015-01-06,33.905,5.6632,5.3626,41.0518,22.9153,-161.6663,100.0000,57.1429,2118764409.0000,-2935689309.2534,28.6091,28.4287
2015-02-06,33.27,75.6589,69.2928,40.0028,39.3999,-39.4915,78.5714,28.5714,2074875367.0000,-2893322867.4219,26.4794,26.6107
2015-03-06,32.73,43.1563,61.3434,43.8539,17.9837,-141.1647,100.0000,7.1429,2046564664.0000,-2852232059.9765,26.4156,26.4362
2015-04-06,32.31,35.6281,42.5733,43.9325,20.4544,-12.7703,57.1429,64.2857,1898289599.0000,-3048031264.1501,24.1043,24.1782
2015-05-06,31.84,54.9716,71.6079,55.1821,11.4006,-34.3206,35.7143,85.7143,1904433847.0000,-2933261939.2045,25.4620,25.5377
2015-08-06,31.3,58.9778,60.5237,52.0038,17.2070,81.3892,42.8571,0.0000,1741622609.0000,-3146173402.3795,22.7465,22.9165
2015-09-06,31.25,,,,,,,,,,,
2015-10-06,31.82,96.0973,92.6837,68.9989,22.7695,145.4522,42.8571,100.0000,1758968855.0000,-3074019965.2401,23.4170,23.6855
2015-11-06,31.85,68.3922,68.3733,61.4172,24.3978,-88.7820,0.0000,28.5714,1865050049.0000,-2891569839.7926,27.1868,27.0293
2015-12-06,31.32,,,,,,,,,,,
2015-06-15,31.39,38.3626,38.2677,31.9248,26.8181,-90.7946,100.0000,21.4286,1858725307.0000,-3002832700.8219,25.2564,25.1883
2015-06-16,31.635,37.0514,38.5520,34.5982,27.3909,-52.9165,92.8571,14.2857,1878979775.0000,-2990355948.5339,25.0692,25.0806
2015-06-17,31.95,60.4359,45.2833,43.2634,26.6031,44.7040,85.7143,7.1429,1907174004.0000,-2981897679.8339,24.9574,25.0627
2015-06-18,32.38,78.9385,58.8086,48.3810,24.4966,142.6111,78.5714,0.0000,1934896377.0000,-2967142223.2371,24.9236,25.0952
2015-06-19,32.07,82.9797,74.1180,52.9532,22.3566,106.8793,71.4286,0.0000,1895887998.0000,-2992292362.3292,24.9330,25.1676
2015-06-22,32.26,80.1141,80.6775,50.7673,20.4307,93.8245,64.2857,0.0000,1919496407.0000,-2988035108.2472,24.9685,25.2067
2015-06-23,32.085,64.2279,75.7739,51.4826,19.2276,56.2375,57.1429,0.0000,1901500458.0000,-2992424364.1009,25.0452,25.2453
2015-06-24,31.91,42.5688,62.3036,48.7707,18.3267,19.4365,50.0000,0.0000,1878186569.0000,-3010557388.8787,25.0995,25.2546
2015-06-25,31.99,21.7254,42.8407,46.4887,16.7466,42.6411,42.8571,71.4286,1900929844.0000,-3033300663.8787,25.1050,25.2436
2015-06-26,31.02,12.0966,25.4636,38.6131,18.8283,-148.3665,100.0000,64.2857,1838772665.0000,-3053481566.1514,25.0884,25.1617
2015-06-29,30.39,12.0396,15.2872,29.7262,21.5055,-185.3520,100.0000,57.1429,1803578211.0000,-3079812231.7366,25.0554,24.9788
2015-06-30,30.415,10.7963,11.6442,29.0835,24.1678,-141.6993,100.0000,50.0000,1837990411.0000,-3080449494.6995,25.0058,24.8191
2015-01-07,30.18,13.8897,8.2903,35.7292,25.3866,-102.4710,92.8571,50.0000,2146489576.0000,-2911429788.1284,28.5510,28.2854
2015-02-07,30.555,,,,,,,,,,,
2015-03-07,,,,,,,,,,,,
2015-06-07,30.04,,,,,,,,,,,
2015-07-07,29.9,32.5538,23.7607,23.1542,30.8287,-109.2993,100.0000,21.4286,1761614936.0000,-3058015594.9400,24.3992,24.2141
2015-08-07,29.5,52.4684,57.3448,44.9309,16.3277,29.2051,35.7143,85.7143,1716016484.0000,-3135741277.3795,22.7864,22.9040
2015-09-07,28.93,,,,,,,,,,,
2015-10-07,29.17,95.1801,94.1991,73.9135,26.1387,145.1882,35.7143,100.0000,1795898924.0000,-3048168916.9401,23.6535,23.9947
2015-07-13,29.73,36.2308,25.5236,25.2992,36.8873,-42.5446,85.7143,0.0000,1727099462.0000,-3056762811.5488,23.5813,23.6060
2015-07-14,29.65,55.9318,36.1781,34.6099,35.2022,-11.6500,78.5714,0.0000,1687321208.0000,-3071605443.6384,23.4994,23.5572
